geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000140285,FGF7,2,Spleen,27835387.3104471,1.48969076634418,1.34256051335282,0.42498711640175,0.811430183567665,0.188569816432335,0.37713963286467,0.678364686217073,2252,CDS,(RefSeq) fibroblast growth factor 7,,"MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Calcium signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Pathways in cancer, Chemical carcinogenesis - receptor activation, Melanoma, Breast cancer, Gastric cancer",11
ENSG00000140443,IGF1R,30,Spleen,35.4276094490823,11.656080531464,2.57376396113763,1.36387975064068,0.999939188966348,6.081103365215e-05,0.0001216220673043,0.00279401908164473,3480,CDS,(RefSeq) insulin like growth factor 1 receptor,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Oocyte meiosis, Autophagy - animal, Endocytosis, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Longevity regulating pathway - multiple species, Focal adhesion, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Long-term depression, Ovarian steroidogenesis, Progesterone-mediated oocyte maturation, Pathways in cancer, Transcriptional misregulation in cancer, Proteoglycans in cancer, Glioma, Prostate cancer, Melanoma, Breast cancer, Hepatocellular carcinoma",29
ENSG00000140538,NTRK3,2,Spleen,3532503.11584195,1.93731061234697,1.03235897602248,0.0459447177331464,0.693638939515738,0.306361060484262,0.612722120968525,0.707155815483819,4916,CDS,(RefSeq) neurotrophic receptor tyrosine kinase 3,,"Calcium signaling pathway, Neurotrophin signaling pathway, Central carbon metabolism in cancer",3
ENSG00000140557,ST8SIA2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,8128,"","",,,1
ENSG00000140931,CMTM3,47,Spleen,17.488503573499,43.5473664316171,1.07928455498692,0.110075283682112,0.652888521482044,0.347111478517956,0.694222957035913,0.769334885288672,123920,"","",,,1
ENSG00000141232,TOB1,20,Spleen,7.75831867289054,28.2447936196206,0.708095101325391,-0.497984959160191,0.268483199267571,0.731516800732429,0.536966398535142,0.678364686217073,10140,CDS,"(RefSeq) transducer of ERBB2, 1",,RNA degradation,1
ENSG00000141510,TP53,39,Spleen,29.889345648465,27.6770276594497,1.40911085105934,0.494785109151458,0.938058386032056,0.0619416139679441,0.123883227935888,0.662442796116704,7157,CDS,(RefSeq) tumor protein p53,,"Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, Sphingolipid signaling pathway, Cell cycle, p53 signaling pathway, Mitophagy - animal, PI3K-Akt signaling pathway, Apoptosis, Longevity regulating pathway, Ferroptosis, Cellular senescence, Wnt signaling pathway, Neurotrophin signaling pathway, Thyroid hormone signaling pathway, Parkinson disease, Amyotrophic lateral sclerosis, Huntington disease, Shigellosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Colorectal cancer, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Basal cell carcinoma, Melanoma, Bladder cancer, Chronic myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",51
ENSG00000141564,RPTOR,13,Spleen,35400530.4975964,10.1073043800412,1.28619852645093,0.363113341749047,0.856515753951509,0.143484246048491,0.286968492096983,0.678364686217073,57521,CDS,(RefSeq) regulatory associated protein of MTOR complex 1,,"Autophagy - other, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Longevity regulating pathway - multiple species, Thermogenesis, Insulin signaling pathway, Shigellosis, MicroRNAs in cancer",11
ENSG00000141646,SMAD4,26,Spleen,152.7762040468,19.8218084659518,1.31168657212386,0.391423028749706,0.915600139716812,0.0843998602831878,0.168799720566376,0.678364686217073,4089,CDS,(RefSeq) SMAD family member 4,,"FoxO signaling pathway, Cell cycle, Wnt signaling pathway, TGF-beta signaling pathway, Apelin signaling pathway, Hippo signaling pathway, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Hepatitis B, Human T-cell leukemia virus 1 infection, Pathways in cancer, Colorectal cancer, Pancreatic cancer, Chronic myeloid leukemia, Hepatocellular carcinoma, Gastric cancer",18
ENSG00000141736,ERBB2,23,Spleen,24.6066215911608,10.6096155575738,2.16784480787159,1.1162614804335,0.997342392364115,0.00265760763588542,0.00531521527177083,0.0638645660160845,2064,CDS,(RefSeq) erb-b2 receptor tyrosine kinase 2,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, ErbB signaling pathway, Calcium signaling pathway, HIF-1 signaling pathway, PI3K-Akt signaling pathway, Focal adhesion, Adherens junction, Tight junction, Pathways in cancer, Proteoglycans in cancer, MicroRNAs in cancer, Pancreatic cancer, Endometrial cancer, Prostate cancer, Bladder cancer, Non-small cell lung cancer, Breast cancer, Gastric cancer, Central carbon metabolism in cancer",22
ENSG00000142208,AKT1,33,Spleen,16.9340637876474,65.1333476676789,0.506652907944659,-0.980930354505308,0.0201538602364927,0.979846139763507,0.0403077204729853,0.291854337706129,207,CDS,(RefSeq) AKT serine/threonine kinase 1,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, cGMP-PKG signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Apoptosis, Longevity regulating pathway, Longevity regulating pathway - multiple species, Cellular senescence, Adrenergic signaling in cardiomyocytes, VEGF signaling pathway, Apelin signaling pathway, Osteoclast differentiation, Focal adhesion, Signaling pathways regulating pluripotency of stem cells, Platelet activation, Neutrophil extracellular trap formation, Toll-like receptor signaling pathway, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Fc gamma R-mediated phagocytosis, TNF signaling pathway, Neurotrophin signaling pathway, Cholinergic synapse, Dopaminergic synapse, Regulation of actin cytoskeleton, Insulin signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Prolactin signaling pathway, Thyroid hormone signaling pathway, Adipocytokine signaling pathway, Glucagon signaling pathway, Regulation of lipolysis in adipocytes, Relaxin signaling pathway, GnRH secretion, Insulin resistance, Non-alcoholic fatty liver disease, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Alcoholic liver disease, Carbohydrate digestion and absorption, Alzheimer disease, Spinocerebellar ataxia, Shigellosis, Salmonella infection, Yersinia infection, Chagas disease, Toxoplasmosis, Tuberculosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Proteoglycans in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Melanoma, Chronic myeloid leukemia, Acute myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Diabetic cardiomyopathy, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",101
ENSG00000142621,FHAD1,2,Spleen,6636042.38578312,1.00424046285785,1.99155488547876,0.993895239640288,0.918916948039513,0.0810830519604867,0.162166103920973,0.678364686217073,114827,"","",,,1
ENSG00000143127,ITGA10,3,Spleen,1544337.58267946,4.70050905014248,0.638228746716074,-0.647854503802709,0.309603872832354,0.690396127167646,0.619207745664707,0.711764936656704,8515,CDS,(RefSeq) integrin subunit alpha 10,,"PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction, Regulation of actin cytoskeleton, Human papillomavirus infection, Hypertrophic cardiomyopathy, Arrhythmogenic right ventricular cardiomyopathy, Dilated cardiomyopathy",8
ENSG00000143315,PIGM,11,Spleen,20526993.0832678,7.19547949427284,1.52873759264484,0.612340789773174,0.9373217734099,0.0626782265900998,0.1253564531802,0.668780744567827,93183,CDS,(RefSeq) phosphatidylinositol glycan anchor biosynthesis class M,,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways",2
ENSG00000143376,SNX27,10,Spleen,97.8282629830373,22.3969987384602,0.446488394127021,-1.16330541999553,0.00568189188027857,0.994318108119721,0.0113637837605571,0.112470778818092,81609,"","",,,1
ENSG00000143801,PSEN2,19,Spleen,27.999363649634,20.3147187925848,0.935282451802154,-0.0965259755795366,0.472341066726007,0.527658933273993,0.944682133452014,0.959662256531711,5664,CDS,(RefSeq) presenilin 2,,"Notch signaling pathway, Neurotrophin signaling pathway, Alzheimer disease, Pathways of neurodegeneration - multiple diseases",4
ENSG00000144554,FANCD2,8,Spleen,9523414.44102778,8.92532578108684,0.896325825658079,-0.157904829554126,0.465531428806713,0.534468571193287,0.931062857613425,0.949705449612123,2177,CDS,(RefSeq) FA complementation group D2,,Fanconi anemia pathway,1
ENSG00000144681,STAC,2,Spleen,27835387.3104471,1.43574885784591,1.39300128227206,0.478196585955456,0.824793841088022,0.175206158911979,0.350412317823957,0.678364686217073,6769,"","",,,1
ENSG00000145242,EPHA5,1,Spleen,6636042.38578312,1.01668859563793,0.983585341952755,-0.0238778598005021,0.729619774189325,0.270380225810675,0.54076045162135,0.678364686217073,2044,CDS,(RefSeq) EPH receptor A5,,Axon guidance,1
ENSG00000145386,CCNA2,7,Spleen,7.06064898281444,10.2628692759023,0.682070463124414,-0.552007306445815,0.322110634573975,0.677889365426025,0.64422126914795,0.730300595104194,890,CDS,(RefSeq) cyclin A2,,"Cell cycle, AMPK signaling pathway, Cellular senescence, Progesterone-mediated oocyte maturation, Hepatitis B, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Acute myeloid leukemia",12
ENSG00000145675,PIK3R1,9,Spleen,6.7540948567904,32.8551917042591,0.27392931019889,-1.86812445346532,0.0146138519622088,0.985386148037791,0.0292277039244175,0.237845230715399,5295,CDS,(RefSeq) phosphoinositide-3-kinase regulatory subunit 1,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Phosphatidylinositol signaling system, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Apoptosis, Longevity regulating pathway, Longevity regulating pathway - multiple species, Cellular senescence, Axon guidance, VEGF signaling pathway, Osteoclast differentiation, Focal adhesion, Signaling pathways regulating pluripotency of stem cells, Platelet activation, Neutrophil extracellular trap formation, Toll-like receptor signaling pathway, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, Natural killer cell mediated cytotoxicity, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Fc gamma R-mediated phagocytosis, TNF signaling pathway, Leukocyte transendothelial migration, Neurotrophin signaling pathway, Cholinergic synapse, Inflammatory mediator regulation of TRP channels, Regulation of actin cytoskeleton, Insulin signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Prolactin signaling pathway, Thyroid hormone signaling pathway, Regulation of lipolysis in adipocytes, Relaxin signaling pathway, GnRH secretion, Type II diabetes mellitus, Insulin resistance, Non-alcoholic fatty liver disease, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Aldosterone-regulated sodium reabsorption, Carbohydrate digestion and absorption, Alzheimer disease, Spinocerebellar ataxia, Prion disease, Bacterial invasion of epithelial cells, Shigellosis, Yersinia infection, Chagas disease, Amoebiasis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Coronavirus disease - COVID-19, Pathways in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Melanoma, Chronic myeloid leukemia, Acute myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Diabetic cardiomyopathy, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",103
ENSG00000145736,GTF2H2,2,Spleen,2968426.7440926,2.48528334973615,0.80473721445578,-0.313410344324851,0.547593736057467,0.452406263942533,0.904812527885065,0.930596051344437,728340,"","",,,1
ENSG00000145916,RMND5B,12,Spleen,21992281.6407438,23.4493730900428,0.511740759717602,-0.966514947526212,0.00722483149667639,0.992775168503324,0.0144496629933528,0.135780401433346,64777,"","",,,1
ENSG00000145934,TENM2,2,Spleen,6636042.38578312,1.00838984045121,1.98335992665802,0.987946511800481,0.918148908483034,0.0818510915169663,0.163702183033933,0.678364686217073,57451,"","",,,1
ENSG00000146006,LRRTM2,1,Spleen,2385362.97309591,1.37773953087177,0.725826600451281,-0.462303164501745,0.599542024184602,0.400457975815399,0.800915951630797,0.852124538249174,26045,"","",,,1
ENSG00000146247,PHIP,46,Spleen,88.4358919207714,13.5723820729227,3.38923556328195,1.76095991246906,0.9999999998444,1.55600305975226e-10,3.11200611950452e-10,2.23777178500987e-08,55023,"","",,,1
ENSG00000146555,SDK1,4,Spleen,11.8564644659218,12.6302778831702,0.316699286983225,-1.65881447560122,0.0310063559961855,0.968993644003815,0.0620127119923709,0.39768682714705,221935,"","",,,1
ENSG00000146648,EGFR,5,Spleen,7.95763726909029,8.11248335585189,0.61633408423492,-0.698215518291647,0.282210429868154,0.717789570131846,0.564420859736308,0.680211796444632,1956,CDS,(RefSeq) epidermal growth factor receptor,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Calcium signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Phospholipase D signaling pathway, Endocytosis, PI3K-Akt signaling pathway, Focal adhesion, Adherens junction, Gap junction, JAK-STAT signaling pathway, Regulation of actin cytoskeleton, GnRH signaling pathway, Estrogen signaling pathway, Oxytocin signaling pathway, Relaxin signaling pathway, Parathyroid hormone synthesis, secretion and action, Cushing syndrome, Epithelial cell signaling in Helicobacter pylori infection, Shigellosis, Hepatitis C, Human cytomegalovirus infection, Human papillomavirus infection, Coronavirus disease - COVID-19, Pathways in cancer, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Melanoma, Bladder cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer",48
ENSG00000146701,MDH2,59,Spleen,30.4502027971861,95.9572193167232,0.614857333508805,-0.701676396819863,0.0217008529309,0.9782991470691,0.0434017058617999,0.306010669814788,4191,CDS,(RefSeq) malate dehydrogenase 2,,"Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Carbon metabolism",6
